code,start,end,label
157B025030093,2025-06-27 01:00:00,2025-06-27 01:00:00,anomaly
157B025030093,2025-06-27 03:00:00,2025-06-27 03:00:00,anomaly
157B025030093,2025-06-27 05:00:00,2025-06-27 05:00:00,anomaly
157B025030093,2025-06-28 02:00:00,2025-06-28 02:00:00,anomaly
157B025030093,2025-07-05 02:00:00,2025-07-05 03:00:00,anomaly
157B025030093,2025-07-05 05:00:00,2025-07-05 05:00:00,anomaly
157B025030093,2025-07-08 04:00:00,2025-07-08 04:00:00,anomaly
157B025030093,2025-07-10 00:00:00,2025-07-10 00:00:00,anomaly
157B025030093,2025-07-10 23:00:00,2025-07-10 23:00:00,anomaly
157B025030093,2025-07-15 01:00:00,2025-07-15 01:00:00,anomaly
157B025030093,2025-07-15 04:00:00,2025-07-15 04:00:00,anomaly
157B025030093,2025-07-17 01:00:00,2025-07-17 01:00:00,anomaly
157B025030093,2025-07-31 04:00:00,2025-07-31 04:00:00,anomaly
157B025030093,2025-08-14 22:00:00,2025-08-14 22:00:00,anomaly
157B025030093,2025-09-10 03:00:00,2025-09-10 03:00:00,anomaly
157B025030093,2025-09-13 04:00:00,2025-09-13 04:00:00,anomaly
